,link,site,title,rating,fc_date,fc_year,fc_month,fc_day
1110,https://www.logically.ai/factchecks/library/ff2aa6cc,logically,The JCVI refused to recommend the Pfizer/BioNTech vaccine for children.,PARTLY TRUE,2021-09-17,2021,9,17
1111,https://www.logically.ai/factchecks/library/2ca2b5c4,logically,There have been at least 1.18 million adverse reactions to COVID-19 vaccines in the U.K. alone.,FALSE,2021-09-16,2021,9,16
1112,https://www.logically.ai/factchecks/library/301b7e3b,logically,"The majority of COVID-19 deaths are among the vaccinated, which shows that vaccines worsen COVID-19.",MISLEADING,2021-09-16,2021,9,16
1113,https://www.logically.ai/factchecks/library/57e7561b,logically,"For centuries, secret societies have been harvesting the blood of children to produce adrenochrome.",FALSE,2021-09-16,2021,9,16
1114,https://www.logically.ai/factchecks/library/3ed29325,logically,The U.K. has approved the COVID-19 vaccine rollout for children despite evidence that it is killing them.,FALSE,2021-09-16,2021,9,16
1115,https://www.logically.ai/factchecks/library/73a3ddff,logically,Remdesivir is likely to be used to treat the Nipah virus infection in humans.,PARTLY TRUE,2021-09-16,2021,9,16
1116,https://www.logically.ai/factchecks/library/3510d32e,logically,"Since March 2020, 9 children have died from COVID-19 in the U.K.",FALSE,2021-09-16,2021,9,16
1117,https://www.logically.ai/factchecks/library/402d624c,logically,A man disguised as a woman in a burqa at a pro-Taliban women's gathering at Kabul University.,FALSE,2021-09-16,2021,9,16
1118,https://www.logically.ai/factchecks/library/f39b3a51,logically,"If there are lots of bubbles in your drink, your drink is murky, changes color, or the ice sinks, then your drink has been spiked.",MISLEADING,2021-09-16,2021,9,16
1119,https://www.logically.ai/factchecks/library/533814af,logically,Tommy Hilfiger did not want Black people to wear his clothing line.,FALSE,2021-09-16,2021,9,16
1120,https://www.logically.ai/factchecks/library/41601143,logically,Nipah virus infection has the same symptoms as COVID-19.,PARTLY TRUE,2021-09-16,2021,9,16
1121,https://www.logically.ai/factchecks/library/cfc2ce3d,logically,The Pfizer/BioNTech COVID-19 vaccine is experimental; it is still in clinical trials.,FALSE,2021-09-16,2021,9,16
1122,https://www.logically.ai/factchecks/library/a2b45528-1,logically,At least forty-five percent of BJP ministers in the Uttar Pradesh cabinet have criminal charges against them.,TRUE,2021-09-16,2021,9,16
1123,https://www.logically.ai/factchecks/library/d6595315,logically,"In clinical trial(s), 86 percent of children suffered an adverse reaction to the Pfizer/BioNTech vaccine.",MISLEADING,2021-09-16,2021,9,16
1124,https://www.logically.ai/factchecks/library/3c35bbf0,logically,Children have died and are dying due to COVID-19 vaccines.,FALSE,2021-09-16,2021,9,16
1125,https://www.logically.ai/factchecks/library/ab7890a1,logically,"Only vaccinated people will have access to the healthcare system in France, Emmanuel Macron said.",FALSE,2021-09-15,2021,9,15
1126,https://www.logically.ai/factchecks/library/45bf679a,logically,The CDC acknowledged that vaccinated people carry the same viral load as unvaccinated people.,MISLEADING,2021-09-15,2021,9,15
1127,https://www.logically.ai/factchecks/library/a990d428,logically,The Taliban are flogging women in Afghanistan.,TRUE,2021-09-15,2021,9,15
1128,https://www.logically.ai/factchecks/library/ae371e86,logically,The Taliban found 6.5M dollars stored in Vice President of Afghanistan Amrullah Saleh's home.,UNVERIFIABLE,2021-09-15,2021,9,15
1129,https://www.logically.ai/factchecks/library/c724dddf,logically,"Young men are more likely to suffer from myocarditis, which is caused by COVID-19 vaccines and not COVID-19.",MISLEADING,2021-09-15,2021,9,15
1130,https://www.logically.ai/factchecks/library/593c94da,logically,Walmart will accept the cryptocurrency Litecoin as payment on its e-commerce platforms.,FALSE,2021-09-15,2021,9,15
1131,https://www.logically.ai/factchecks/library/8b8ffd01,logically,Lawyers worldwide have submitted evidence to the International Criminal Court alleging that COVID-19 vaccines are in violation of international law.,MISLEADING,2021-09-14,2021,9,14
1132,https://www.logically.ai/factchecks/library/c1d3d80a,logically,Public and Private schools in Punjab are closed until September 30 due to COVID-19.,MISLEADING,2021-09-14,2021,9,14
1133,https://www.logically.ai/factchecks/library/dd36c353,logically,"Top medical regulators in the U.S., EU and U.K. are resigning over the experimental mRNA COVID vaccines.",FALSE,2021-09-14,2021,9,14
1134,https://www.logically.ai/factchecks/library/3c0e3e5e,logically,Bill Gates smiled after suggesting that unvaccinated people should be stripped of their Social Security.,MISLEADING,2021-09-14,2021,9,14
1135,https://www.logically.ai/factchecks/library/44dac4d7,logically,Afghan politician Dr. Abdullah Abdullah has been captured by the Taliban.,FALSE,2021-09-14,2021,9,14
1136,https://www.logically.ai/factchecks/library/b4cbbc0c,logically,The population of the U.K. has been projected to be 22.93 million by 2025.,FALSE,2021-09-14,2021,9,14
1137,https://www.logically.ai/factchecks/library/562923a1,logically,"Studies from the CDC, U.K. government, and Oxford University have deemed COVID-19 vaccines ineffective.",MISLEADING,2021-09-13,2021,9,13
1138,https://www.logically.ai/factchecks/library/2b4c74ab,logically,"Texas reported 14,824 rape cases in 2019.",TRUE,2021-09-13,2021,9,13
1139,https://www.logically.ai/factchecks/library/edff64f9,logically,The character of Shrek was based on a real person named Maurice Tillet.,FALSE,2021-09-13,2021,9,13
1140,https://www.logically.ai/factchecks/library/9a9cde47,logically,India has charged WHO scientist Dr. Soumya Swaminathan with mass murder.,MISLEADING,2021-09-10,2021,9,10
1141,https://www.logically.ai/factchecks/library/4bb1ba47,logically,Lines across your fingernails indicate that you have had COVID-19.,PARTLY TRUE,2021-09-10,2021,9,10
1142,https://www.logically.ai/factchecks/library/330a917e,logically,Nasal swabs used in COVID-19 testing are unsafe because they have been sterilized with ethylene oxide.,FALSE,2021-09-09,2021,9,9
1143,https://www.logically.ai/factchecks/library/dc7d3d89,logically,ID Fresh Food Pvt Ltd mixes animal extracts to increase the volume of its batter.,FALSE,2021-09-09,2021,9,9
1144,https://www.logically.ai/factchecks/library/10fd41bb,logically,"Doctors in the U.K. will be paid an extra £10 for every child they vaccinate, and Google is trying to hide it.",FALSE,2021-09-09,2021,9,9
1145,https://www.logically.ai/factchecks/library/9002b07f,logically,Amrullah Saleh and Ahmad Massoud fled to Tajikstan over the oppression by the Taliban in Afghanistan.,MISLEADING,2021-09-09,2021,9,9
1146,https://www.logically.ai/factchecks/library/e57527b7,logically,Silver nanoparticles have a potent antiviral effect on the coronavirus.,PARTLY TRUE,2021-09-09,2021,9,9
1147,https://www.logically.ai/factchecks/library/d3759339,logically,Four former heads of state in Africa were assassinated during the COVID-19 pandemic for opposing the vaccines.,FALSE,2021-09-09,2021,9,9
1148,https://www.logically.ai/factchecks/library/af1586f9,logically,A video shows a group of tortoises running around unusually fast.,FALSE,2021-09-09,2021,9,9
1149,https://www.logically.ai/factchecks/library/ff69fe80,logically,"When you wake up with your eyelashes stuck together, it's because male spiders have mistaken your eyelashes for female spiders.",FALSE,2021-09-09,2021,9,9
1150,https://www.logically.ai/factchecks/library/0d9265c8,logically,An FBI agent who investigated Governor Gretchen Whitmer's kidnap plot was arrested on charges of assault.,TRUE,2021-09-08,2021,9,8
1151,https://www.logically.ai/factchecks/library/db97aeda,logically,Indian newspaper The Hindu published a full-page advertorial sponsored by the Chinese Communist Party.,TRUE,2021-09-08,2021,9,8
1152,https://www.logically.ai/factchecks/library/113e2457,logically,"Xylitol, which can poison dogs, is marketed as ""birch sugar.""",TRUE,2021-09-08,2021,9,8
1153,https://www.logically.ai/factchecks/library/858e3f47,logically,COVID-19 vaccines increase the risk of death due to COVID-19 for under 50s by up to 177.5 percent.,MISLEADING,2021-09-08,2021,9,8
1154,https://www.logically.ai/factchecks/library/2f2c0cc0,logically,"In the U.K., the COVID-19 hospitalization and fatality rate in fully vaccinated people under the age of 50 is 175 percent higher than in unvaccinated people.",MISLEADING,2021-09-08,2021,9,8
1155,https://www.logically.ai/factchecks/library/529cc70b-1,logically,Vice President Kamala Harris laid flowers at the wrong memorial for late Senator John McCain.,FALSE,2021-09-07,2021,9,7
1156,https://www.logically.ai/factchecks/library/529cc70b,logically,Vice President Kamala Harris laid flowers at the wrong memorial for late Senator John McCain.,FALSE,2021-09-07,2021,9,7
1157,https://www.logically.ai/factchecks/library/b99a82d6,logically,The bodies of those who died from COVID-19 vaccines are being dissolved and turned into fertilizer in Wisconsin.,FALSE,2021-09-07,2021,9,7
1158,https://www.logically.ai/factchecks/library/a08ae983,logically,Inspector General of Police Bharti Arora Hunna was kicked out of the Dana Mandi by farmers in Karnal.,FALSE,2021-09-07,2021,9,7
1159,https://www.logically.ai/factchecks/library/ff3a5e49,logically,The vaccinated pose a greater danger to others than the unvaccinated.,FALSE,2021-09-07,2021,9,7
1160,https://www.logically.ai/factchecks/library/48030fca,logically,Pakistan army has attacked the Northern Alliance in Panjshir valley.,FALSE,2021-09-07,2021,9,7
1161,https://www.logically.ai/factchecks/library/406ad599,logically,The COVID-19 patients talking about their illnesses featured in a public health announcement from the New South Wales government are paid actors.,FALSE,2021-09-07,2021,9,7
1162,https://www.logically.ai/factchecks/library/b6262a43,logically,Italian Prime Minister Mario Draghi was attacked by a woman because of his policies on COVID-19.,FALSE,2021-09-07,2021,9,7
1163,https://www.logically.ai/factchecks/library/0e3c72e4,logically,Taliban fighters jumping on a trampoline as they celebrate their return to power in Afghanistan.,FALSE,2021-09-07,2021,9,7
1164,https://www.logically.ai/factchecks/library/73fa6a18,logically,The Australian army is forcing people to get vaccinated against COVID-19 and quarantining unvaccinated people.,FALSE,2021-09-06,2021,9,6
1165,https://www.logically.ai/factchecks/library/bf453fe8,logically,A photo shows a member of the Rashtriya Swayamsevak Sangh shooting at farmers at the Karnal Toll plaza.,FALSE,2021-09-06,2021,9,6
1166,https://www.logically.ai/factchecks/library/324f4648,logically,Australian Prime Minister Scott Morrison blames citizens for COVID-19 vaccine-related deaths.,MISLEADING,2021-09-06,2021,9,6
1167,https://www.logically.ai/factchecks/library/2fc453a1,logically,No planes were involved in 9/11.,FALSE,2021-09-06,2021,9,6
1168,https://www.logically.ai/factchecks/library/0d362ebb,logically,The Taliban was involved in the twin explosions in Kabul on August 26.,FALSE,2021-09-04,2021,9,4
1169,https://www.logically.ai/factchecks/library/f5fc3d56,logically,"Hunter Biden, son of U.S. President Joe Biden, is in military custody.",FALSE,2021-09-04,2021,9,4
1170,https://www.logically.ai/factchecks/library/d5378ec6,logically,"COVID-19 vaccines can trigger severe reactions in those with thrombocytopenia, a rare blood disorder.",MISLEADING,2021-09-03,2021,9,3
1171,https://www.logically.ai/factchecks/library/c031165e,logically,THC cannabis oil stops seizures in children.,UNVERIFIABLE,2021-09-03,2021,9,3
1172,https://www.logically.ai/factchecks/library/6c5f25dd,logically,"If the media mentions that someone ""died after a short illness,"" then they are covering up a vaccine death.",FALSE,2021-09-02,2021,9,2
1173,https://www.logically.ai/factchecks/library/48a63177,logically,Central government employees in India will likely get a salary increment.,TRUE,2021-09-02,2021,9,2
1174,https://www.logically.ai/factchecks/library/ee8288aa,logically,Queen Elizabeth has asked for a Manchester United jersey signed by Cristiano Ronaldo.,FALSE,2021-09-02,2021,9,2
1175,https://www.logically.ai/factchecks/library/523157fa,logically,"A library has been found in Tibet behind a huge wall. It contains 84,000 secret manuscripts including those about the history of mankind.",PARTLY TRUE,2021-09-01,2021,9,1
1176,https://www.logically.ai/factchecks/library/f5a6a2ea,logically,The U.S. military left dozens of service dogs at Kabul airport in Afghanistan.,FALSE,2021-09-01,2021,9,1
1177,https://www.logically.ai/factchecks/library/6a03652d,logically,Covishield and Covaxin are more effective in dealing with the Delta variant of COVID-19 than other vaccines.,FALSE,2021-09-01,2021,9,1
1178,https://www.logically.ai/factchecks/library/43f65c18,logically,"Taliban hanged a person from a helicopter in Kandahar, Afghanistan.",FALSE,2021-08-31,2021,8,31
1179,https://www.logically.ai/factchecks/library/96e7be9b,logically,Germany has stopped administering COVID-19 vaccinations,FALSE,2021-08-31,2021,8,31
1180,https://www.logically.ai/factchecks/library/627ab3eb,logically,COVID-19 vaccines should not be rolled out to 12 year olds in the U.K. as they haven't been tested properly.,MISLEADING,2021-08-31,2021,8,31
1181,https://www.logically.ai/factchecks/library/6cd9630f,logically,Indian government increased the time gap between two Covishield vaccine doses due to a shortage.,MISLEADING,2021-08-31,2021,8,31
1182,https://www.logically.ai/factchecks/library/d8aa29e7,logically,Afghan evacuees and asylum seekers are arriving at airports with no documentation and false papers.,MISLEADING,2021-08-27,2021,8,27
1183,https://www.logically.ai/factchecks/library/17256d8e,logically,A viral video shows Taliban militants auctioning women for $1.34.,FALSE,2021-08-27,2021,8,27
1184,https://www.logically.ai/factchecks/library/5d517886,logically,A CNN reporter covered her head while reporting after the Taliban took control over Afghanistan.,MISLEADING,2021-08-27,2021,8,27
1185,https://www.logically.ai/factchecks/library/2de65834,logically,COVID-19 is not contagious because there are no biohazard bins for the disposal of used masks and gloves.,FALSE,2021-08-26,2021,8,26
1186,https://www.logically.ai/factchecks/library/f2ed1d85,logically,Bill Gates is the primary funder of the MHRA and owns major shares in Pfizer and BioNTech.,MISLEADING,2021-08-26,2021,8,26
1187,https://www.logically.ai/factchecks/library/30ef7554,logically,"In the U.K., everyone is required to be vaccinated against COVID-19.",FALSE,2021-08-26,2021,8,26
1188,https://www.logically.ai/factchecks/library/e22fc82a,logically,A video shows Ashraf Ghani fleeing Afghanistan as the Taliban takes control of the country.,MISLEADING,2021-08-26,2021,8,26
1189,https://www.logically.ai/factchecks/library/b7a5f1e0,logically,Cyber Polygon 2021 is part of The Great Reset to shut down the internet worldwide.,FALSE,2021-08-26,2021,8,26
1190,https://www.logically.ai/factchecks/library/0002d9e0,logically,A photo shows a Taliban fighter holding a group of women and children against a wall outside Kabul airport.,FALSE,2021-08-26,2021,8,26
1191,https://www.logically.ai/factchecks/library/aa9f002f,logically,The Pfizer CEO Albert Bourla has said that it is likely that a vaccine resistant strand of COVID-19 will emerge.,MISLEADING,2021-08-25,2021,8,25
1192,https://www.logically.ai/factchecks/library/e6f63030,logically,Teenagers are more at risk of death from COVID-19 vaccination than older people.,FALSE,2021-08-25,2021,8,25
1193,https://www.logically.ai/factchecks/library/47eb955e,logically,An Afghan man tried to escape the Taliban regime by clinging to the turbine engine of an aircraft.,PARTLY TRUE,2021-08-25,2021,8,25
1194,https://www.logically.ai/factchecks/library/14b52f79,logically,A video shows the Taliban celebrating the takeover of Maidan in Afghanistan.,FALSE,2021-08-25,2021,8,25
1195,https://www.logically.ai/factchecks/library/dd92976d,logically,A video shows Taliban militants shooting a woman dead in Afghanistan for stepping out of her house.,FALSE,2021-08-25,2021,8,25
1196,https://www.logically.ai/factchecks/library/16df6516,logically,A video shows the Taliban in control of the presidential palace in Kabul.,FALSE,2021-08-25,2021,8,25
1197,https://www.logically.ai/factchecks/library/8bf20be9,logically,"The FDA approved a BioNTech product that is similar to – but not the same as –  the Pfizer “vaccine.""",FALSE,2021-08-25,2021,8,25
1198,https://www.logically.ai/factchecks/library/418cde53,logically,The Afghan Air Force pilot Safiya Firozi was stoned to death by the Taliban.,FALSE,2021-08-25,2021,8,25
1199,https://www.logically.ai/factchecks/library/8e01890c,logically,Northern alliance fighters attacked a convoy of Taliban in Panjshir valley.,FALSE,2021-08-25,2021,8,25
1200,https://www.logically.ai/factchecks/library/95a24058,logically,TV9 broadcasted an old video to depict the Taliban's take over in Afghanistan.,TRUE,2021-08-25,2021,8,25
1201,https://www.logically.ai/factchecks/library/64bdd9f1,logically,Cadbury Chocolates is having its anniversary and is offering free chocolate hampers to anyone who comments and shares on their posts.,FALSE,2021-08-25,2021,8,25
1202,https://www.logically.ai/factchecks/library/735e6222,logically,COVID-19 is nothing more than a bad seasonal flu.,FALSE,2021-08-24,2021,8,24
1203,https://www.logically.ai/factchecks/library/d3cf74dd,logically,India will prioritize Hindus and Sikhs in issuing 'emergency visas' to Afghan nationals.,FALSE,2021-08-24,2021,8,24
1204,https://www.logically.ai/factchecks/library/2def65e8,logically,Turkey's new wall on Iran border limits migration.,TRUE,2021-08-23,2021,8,23
1205,https://www.logically.ai/factchecks/library/040df007,logically,Wearing a face mask can cause cancer.,FALSE,2021-08-23,2021,8,23
1206,https://www.logically.ai/factchecks/library/5e7fb337,logically,Muslim migrants from Syria are invading Europe and destroying countries.,FALSE,2021-08-23,2021,8,23
1207,https://www.logically.ai/factchecks/library/f5f3fa60,logically,"America is responsible for the destruction of buildings in Homs, Syria.",FALSE,2021-08-23,2021,8,23
1208,https://www.logically.ai/factchecks/library/50436be2,logically,Scammers are pretending to be from Publishers Clearing House.,TRUE,2021-08-23,2021,8,23
1209,https://www.logically.ai/factchecks/library/30d94cf5,logically,"The Australian government is going to seize 24,000 children and place them in a stadium quarantine camp to be forcibly vaccinated.",FALSE,2021-08-22,2021,8,22
1210,https://www.logically.ai/factchecks/library/a2522c0d,logically,COVID-19 mRNA vaccines cannot alter your DNA.,TRUE,2021-08-20,2021,8,20
1211,https://www.logically.ai/factchecks/library/169cff05,logically,International Monetary Fund announced that Afghanistan would no longer be able to access its resources.,TRUE,2021-08-19,2021,8,19
1212,https://www.logically.ai/factchecks/library/b2b94a3b,logically,The global elite has chosen to begin the Great Reset in Australia.,FALSE,2021-08-19,2021,8,19
1213,https://www.logically.ai/factchecks/library/18d1a5d8,logically,Non-fungible tokens (NFTs) are damaging to the environment.,TRUE,2021-08-19,2021,8,19
1214,https://www.logically.ai/factchecks/library/f30d5872,logically,The Indian government advised caregivers of quarantined patients to take hydroxychloroquine prophylaxis as a preventative measure.,FALSE,2021-08-19,2021,8,19
1215,https://www.logically.ai/factchecks/library/82a5b5ea,logically,Women and children did not leave Afghanistan.,FALSE,2021-08-19,2021,8,19
1216,https://www.logically.ai/factchecks/library/f5da1887,logically,Queensland did not permit NSW fans to attend the State of Origin game final in Goal Coast.,TRUE,2021-08-18,2021,8,18
1217,https://www.logically.ai/factchecks/library/60c69022,logically,The Taliban does not have an air force.,TRUE,2021-08-18,2021,8,18
1218,https://www.logically.ai/factchecks/library/09bb7f7a,logically,Amazon Alexa can guide you through emergency CPR in the event of a cardiac arrest in the household.,PARTLY TRUE,2021-08-18,2021,8,18
1219,https://www.logically.ai/factchecks/library/a3031069-1,logically,"The U.S. trained and equipped an Afghan military force of some 300,000 strong.",MISLEADING,2021-08-18,2021,8,18
1220,https://www.logically.ai/factchecks/library/fa10610f,logically,"When President Biden took office, U.S. forces had already drawn down from roughly 15,500 American forces to 2,500 troops in Afghanistan.",TRUE,2021-08-18,2021,8,18
1221,https://www.logically.ai/factchecks/library/a3031069,logically,"The U.S. trained and equipped an Afghan military force of some 300,000 strong.",MISLEADING,2021-08-18,2021,8,18
1222,https://www.logically.ai/factchecks/library/806f0349,logically,COVID-19 vaccines are unsafe as they are unlicensed experimental injections.,MISLEADING,2021-08-18,2021,8,18
1223,https://www.logically.ai/factchecks/library/400b2e3f,logically,The U.S. military has arrested Bill Gates.,FALSE,2021-08-18,2021,8,18
1224,https://www.logically.ai/factchecks/library/6f1dfb90,logically,"President Biden: ""Our mission in Afghanistan was never supposed to be nation building. It was never supposed to be creating a unified democracy.""",MISLEADING,2021-08-18,2021,8,18
1225,https://www.logically.ai/factchecks/library/5752551f,logically,"Under Operation Allies Refuge, 2,000 Afghans eligible for special immigration visas and their families have moved to the U.S.",TRUE,2021-08-18,2021,8,18
1226,https://www.logically.ai/factchecks/library/4e67fa41,logically,"The U.S. did not start evacuating Afghan civilians sooner, as Afghan civilians did not want to leave the country.",MISLEADING,2021-08-18,2021,8,18
1227,https://www.logically.ai/factchecks/library/946dfaba,logically,The Afghan Embassy in India tweeted that the former president of Afghanistan's chief of staff was sexually exploiting women.,UNVERIFIABLE,2021-08-18,2021,8,18
1228,https://www.logically.ai/factchecks/library/7adb9502,logically,A person who has been vaccinated against COVID-19 can get infected.,TRUE,2021-08-17,2021,8,17
1229,https://www.logically.ai/factchecks/library/3084612c,logically,"40 percent of migrants have been tested positive for COVID-19 in Laredo, Texas.",TRUE,2021-08-17,2021,8,17
1230,https://www.logically.ai/factchecks/library/2151ca97,logically,Doctors in the U.K will be forced to have COVID-19 vaccines.,FALSE,2021-08-17,2021,8,17
1231,https://www.logically.ai/factchecks/library/9963258f,logically,Gujarat Police arrested terrorists at a shopping complex in Patan.,FALSE,2021-08-17,2021,8,17
1232,https://www.logically.ai/factchecks/library/cf977acb,logically,Lebanon is witnessing fuel shortage and massive power cuts amid the financial meltdown.,TRUE,2021-08-17,2021,8,17
1233,https://www.logically.ai/factchecks/library/83a31d81,logically,The influencer Dominique De Silva (@queencitydom) had an extreme adverse reaction to the COVID vaccine and now suffers from tremors and paralysis.,MISLEADING,2021-08-16,2021,8,16
1234,https://www.logically.ai/factchecks/library/4e266ef9,logically,The Taliban say they will allow Afghan girls to go to school.,PARTLY TRUE,2021-08-16,2021,8,16
1235,https://www.logically.ai/factchecks/library/ffe7f3df,logically,Snopes co-founder David Mikkelson has been suspended for plagiarizm.,TRUE,2021-08-16,2021,8,16
1236,https://www.logically.ai/factchecks/library/10055b3d,logically,Big Pharma is using bot activity on Twitter to spread fear about COVID-19.,FALSE,2021-08-16,2021,8,16
1237,https://www.logically.ai/factchecks/library/9b156c76,logically,"President Joe Biden said that there would be ""no circumstance where you see people being lifted off the roof of the US Embassy from Afghanistan.""",TRUE,2021-08-16,2021,8,16
1238,https://www.logically.ai/factchecks/library/dc6f84fd,logically,"Drew Pavlou, an Australian university student was suspended for speech involving China.",PARTLY TRUE,2021-08-14,2021,8,14
1239,https://www.logically.ai/factchecks/library/70a4a316,logically,Portugal has shown that decriminalizing drugs is effective in tackling addiction problems and drug-related crime.,TRUE,2021-08-13,2021,8,13
1240,https://www.logically.ai/factchecks/library/bcec30b9,logically,A Boston court has revoked custody of the parents of a 14-year-old child for not consenting to her COVID-19 vaccination.,FALSE,2021-08-13,2021,8,13
1241,https://www.logically.ai/factchecks/library/e59e7f37,logically,"The experimental mRNA Covid-19 vaccines cause permanent damange to the brain, kidneys, heart and other organs via inflammation and micro bloodclots.",FALSE,2021-08-13,2021,8,13
1242,https://www.logically.ai/factchecks/library/87ca4e37,logically,People need five doses of the COVID-19 vaccine to be fully immunized.,MISLEADING,2021-08-12,2021,8,12
1243,https://www.logically.ai/factchecks/library/5dc4ad49,logically,The DCGI has approved the study to assess the effect of mixing Covaxin and Covidshield dosage.,TRUE,2021-08-12,2021,8,12
1244,https://www.logically.ai/factchecks/library/eefc6e9e,logically,Vaccines are a means of population control.,FALSE,2021-08-12,2021,8,12
1245,https://www.logically.ai/factchecks/library/9fa6a23e,logically,The CEO of AstraZeneca bought a house worth $8 million in Australia during the pandemic.,PARTLY TRUE,2021-08-12,2021,8,12
1246,https://www.logically.ai/factchecks/library/0264e0d9,logically,100 companies are responsible for 71 percent of global carbon emissions.,TRUE,2021-08-12,2021,8,12
1247,https://www.logically.ai/factchecks/library/eac56c5b,logically,It is safe for people who are allergic to bees to receive COVID-19 vaccines.,TRUE,2021-08-12,2021,8,12
1248,https://www.logically.ai/factchecks/library/b4069275,logically,The Pfizer mRNA vaccine has killed more people than any other vaccine in the 30-year history of VAERS.,MISLEADING,2021-08-12,2021,8,12
1249,https://www.logically.ai/factchecks/library/5f3849f3,logically,"The zombie frog, a new frog species, has recently been discovered.",TRUE,2021-08-12,2021,8,12
1250,https://www.logically.ai/factchecks/library/ae3226c0,logically,Full FDA approval of the Pfizer vaccine would result in large-scale loss of life.,FALSE,2021-08-12,2021,8,12
1251,https://www.logically.ai/factchecks/library/22a41340,logically,Water vapor contributes to global warming more than carbon dioxide.,TRUE,2021-08-12,2021,8,12
1252,https://www.logically.ai/factchecks/library/e930430f,logically,"8,508 people have died in the last seven months after receiving the Pfizer mRNA shot.",FALSE,2021-08-12,2021,8,12
1253,https://www.logically.ai/factchecks/library/7c7c9be3,logically,Telangana received the highest amount of FDI among all states in India.,FALSE,2021-08-11,2021,8,11
1254,https://www.logically.ai/factchecks/library/b8ccc78e,logically,Anti-lockdown protestors in Australia attacked police horses.,TRUE,2021-08-11,2021,8,11
1255,https://www.logically.ai/factchecks/library/801ac204,logically,397 children were diagnosed with heart inflammation after receiving Pfizer’s COVID-19 vaccine in U.S.,MISLEADING,2021-08-11,2021,8,11
1256,https://www.logically.ai/factchecks/library/aa3d9d7f,logically,Singapore is the first country to perform an autopsy on the corpse of a COVID-19 patient.,FALSE,2021-08-11,2021,8,11
1257,https://www.logically.ai/factchecks/library/3b826015,logically,Two ships from the Royal Australian Navy rammed a boat loaded with undocumented migrants.,FALSE,2021-08-11,2021,8,11
1258,https://www.logically.ai/factchecks/library/da5a3965,logically,American actors Jennifer Aniston and David Schwimmer are dating.,UNVERIFIABLE,2021-08-11,2021,8,11
1259,https://www.logically.ai/factchecks/library/616c13b5,logically,About 10 percent of vaccine hesitancy in the U.K. is due to extreme fear of needles.,TRUE,2021-08-10,2021,8,10
1260,https://www.logically.ai/factchecks/library/f7e4a615,logically,COVID-19 vaccines do not contain graphene oxide nanoparticles.,TRUE,2021-08-09,2021,8,9
1261,https://www.logically.ai/factchecks/library/32a58bb3,logically,A man named Ajmal Khan killed a Hindu family in Rajasthan after not being allowed to marry their daughter.,FALSE,2021-08-09,2021,8,9
1262,https://www.logically.ai/factchecks/library/993011fc,logically,Both Marathas and Sikhs have captured Lahore in the past.,TRUE,2021-08-09,2021,8,9
1263,https://www.logically.ai/factchecks/library/1a5b44f7,logically,The first dose of the Astra-Zeneca COVID-19 vaccine leads to Bilateral facial weakness.,MISLEADING,2021-08-09,2021,8,9
1264,https://www.logically.ai/factchecks/library/ed249b27,logically,Cancer and other diseases are caused by emotional problems.,FALSE,2021-08-09,2021,8,9
1265,https://www.logically.ai/factchecks/library/ca71042e,logically,The White House is recruiting young social media influencers to promote the COVID-19 vaccination campaign.,PARTLY TRUE,2021-08-07,2021,8,7
1266,https://www.logically.ai/factchecks/library/b03e228e,logically,Administering pseudo vaccines are a method of controlling the world.,FALSE,2021-08-06,2021,8,6
1267,https://www.logically.ai/factchecks/library/ff781424,logically,COVID-19 vaccines are gene therapy injections that lack safety data for 16-and 17-year-olds.,MISLEADING,2021-08-06,2021,8,6
1268,https://www.logically.ai/factchecks/library/d6aac7b5,logically,"Wearing face masks cause you to breathe in more carbon dioxide (CO2), and can negatively affect your health.",FALSE,2021-08-06,2021,8,6
1269,https://www.logically.ai/factchecks/library/ba2276c5,logically,President Biden is in cognitive decline.,FALSE,2021-08-05,2021,8,5
1270,https://www.logically.ai/factchecks/library/e0ed6185,logically,"COVID-19 cases have not risen in European countries, even though most of the population is unvaccinated.",MISLEADING,2021-08-05,2021,8,5
1271,https://www.logically.ai/factchecks/library/881e348c,logically,There are no confirmed cases of COVID-19 spreading outdoors in the U.S.,FALSE,2021-08-05,2021,8,5
1272,https://www.logically.ai/factchecks/library/354f8da2,logically,Proselytizing is illegal in Nepal.,TRUE,2021-08-05,2021,8,5
1273,https://www.logically.ai/factchecks/library/5d93ac4f,logically,Thousands protested against vaccination rules in France.,TRUE,2021-08-05,2021,8,5
1274,https://www.logically.ai/factchecks/library/6b9d4f9a,logically,"Big Pharma and Microsoft are teaming up in the ""ID2020 Alliance,"" which will combine vaccinations with implantable microchips to create your digital ID.",FALSE,2021-08-05,2021,8,5
1275,https://www.logically.ai/factchecks/library/476fe5d1,logically,Two doses of Pfizer or AstraZeneca's COVID-19 vaccine are effective against the Delta variant.,TRUE,2021-08-05,2021,8,5
1276,https://www.logically.ai/factchecks/library/8d0d4240,logically,COVID-19 vaccines can cause humans to become magnetic.,FALSE,2021-08-04,2021,8,4
1277,https://www.logically.ai/factchecks/library/16019152,logically,Nancy Pelosi made millions in insider trading.,MISLEADING,2021-08-04,2021,8,4
1278,https://www.logically.ai/factchecks/library/50074a8d,logically,Indian sports budget has been cut down by over ₹230 crores.,TRUE,2021-08-04,2021,8,4
